framenr,roinr,mx,my,count
1557,4,8,50,1
1557,3,2,11,2
1557,5,8,11,1
1557,13,49,21,3
1557,14,50,9,0
1557,12,48,6,0
1557,1,1,3,1
478,2,2,50,2
478,0,31,42,0
478,16,7,50,2
478,11,27,18,6
478,7,12,33,2
478,9,16,27,3
478,10,20,19,6
478,17,33,1,1
478,8,15,15,5
478,6,11,50,2
478,4,9,9,3
478,3,5,11,3
478,5,9,50,2
478,13,50,23,2
478,14,50,28,2
478,15,1,9,5
478,12,32,18,2
478,1,1,3,3
1869,2,6,10,2
1869,0,29,48,0
1869,11,34,24,1
1869,7,20,16,0
1869,9,28,14,1
1869,10,32,18,1
1869,8,29,5,3
1869,6,12,15,2
1869,4,9,50,3
1869,3,6,15,2
1869,5,12,9,2
1869,13,48,4,0
1869,14,50,22,1
1869,12,38,17,1
1869,1,2,48,3
1103,7,48,22,4
1103,4,24,14,4
1103,2,13,31,3
1103,3,24,7,3
1103,0,1,47,0
1103,5,25,20,2
1103,8,19,17,2
1103,6,28,9,3
1103,1,1,9,2
384,2,6,11,1
384,0,30,46,0
384,11,27,18,5
384,7,16,15,1
384,9,20,16,4
384,10,23,24,6
384,8,17,28,3
384,6,14,32,3
384,4,10,37,2
384,3,8,50,3
384,5,10,50,3
384,13,46,21,1
384,14,50,30,1
384,12,32,1,1
384,1,1,1,1
992,2,9,46,3
992,0,30,44,0
992,16,33,1,5
992,11,31,18,1
992,7,25,1,4
992,9,26,18,2
992,10,31,1,5
992,17,50,25,2
992,8,28,7,3
992,6,20,12,3
992,4,16,16,3
992,3,10,39,2
992,5,17,25,2
992,13,45,20,1
992,14,1,8,2
992,15,20,19,4
992,12,33,8,3
992,1,1,2,2
1534,2,1,12,1
1534,0,29,48,0
1534,16,50,31,1
1534,11,37,19,5
1534,7,28,21,1
1534,9,32,13,2
1534,10,32,25,2
1534,8,31,18,2
1534,6,17,30,3
1534,4,12,35,3
1534,3,9,41,3
1534,5,17,24,2
1534,13,44,29,0
1534,14,46,15,3
1534,15,30,1,1
1534,12,43,20,4
1534,1,1,8,1
1495,2,11,36,3
1495,0,1,7,0
1495,11,49,22,6
1495,7,28,8,2
1495,9,29,2,2
1495,10,43,19,5
1495,8,27,20,1
1495,6,19,16,1
1495,4,14,41,2
1495,3,10,50,2
1495,5,18,24,2
1495,12,50,27,5
1495,1,8,49,2
1566,2,5,40,1
1566,0,30,47,0
1566,11,50,22,5
1566,7,28,20,1
1566,9,43,20,4
1566,10,48,14,2
1566,8,29,1,1
1566,6,20,26,3
1566,4,12,15,1
1566,3,11,39,1
1566,5,15,30,3
1566,13,33,1,1
1566,12,2,11,1
1566,1,1,2,1
2044,2,7,50,1
2044,0,29,49,0
2044,7,37,19,3
2044,9,49,22,3
2044,10,30,18,3
2044,8,41,20,2
2044,6,27,10,2
2044,4,16,28,3
2044,3,10,40,1
2044,5,23,17,3
2044,1,4,11,2
1047,2,6,11,2
1047,0,29,45,0
1047,7,34,18,1
1047,9,33,1,2
1047,8,48,21,1
1047,6,19,17,1
1047,4,11,13,2
1047,3,8,48,5
1047,5,12,34,4
1047,1,1,7,2
2054,7,33,1,2
2054,4,16,30,2
2054,2,7,50,2
2054,3,11,37,4
2054,0,31,44,0
2054,5,28,19,2
2054,6,37,19,3
2054,1,1,3,1
1429,2,1,4,3
1429,0,28,46,0
1429,11,31,4,1
1429,7,21,21,3
1429,9,28,10,1
1429,10,29,18,2
1429,8,24,14,4
1429,6,19,26,1
1429,4,12,15,3
1429,3,8,49,1
1429,5,19,16,2
1429,13,50,25,1
1429,12,50,22,1
1429,1,1,10,3
490,2,12,15,1
490,0,28,46,0
490,7,48,17,4
490,9,8,48,1
490,10,9,40,1
490,8,50,23,4
490,6,44,20,4
490,4,37,19,3
490,3,26,18,2
490,5,37,14,3
490,1,1,2,1
946,4,27,47,0
946,2,17,1,0
946,3,24,24,1
946,0,42,14,0
946,5,6,11,1
946,6,33,1,1
946,1,5,50,1
335,2,1,21,0
335,0,41,43,0
335,11,44,22,3
335,7,16,35,1
335,9,27,6,3
335,10,30,15,1
335,8,22,50,0
335,6,16,27,0
335,4,7,39,1
335,3,5,45,1
335,5,11,37,1
335,13,49,17,3
335,14,50,22,3
335,12,44,15,3
335,1,5,11,1
479,2,1,8,3
479,0,30,47,0
479,11,50,29,1
479,7,16,16,4
479,9,20,20,5
479,10,44,19,2
479,8,16,27,4
479,6,12,34,4
479,4,7,50,3
479,3,4,10,3
479,5,9,50,3
479,13,27,18,3
479,14,32,1,2
479,15,38,19,2
479,12,9,13,3
479,1,1,3,2
1396,2,8,46,2
1396,0,30,46,0
1396,7,50,28,2
1396,9,27,18,2
1396,8,1,7,2
1396,6,28,7,1
1396,4,15,29,5
1396,3,11,39,1
1396,5,21,26,5
1396,1,6,11,1
828,2,8,50,3
828,0,30,47,0
828,7,26,15,4
828,9,49,22,3
828,10,1,10,1
828,8,25,4,1
828,6,17,16,1
828,4,9,47,3
828,3,9,42,3
828,5,11,36,3
828,1,6,36,3
1280,2,9,13,1
1280,0,30,47,0
1280,11,42,18,1
1280,7,15,10,2
1280,9,21,14,1
1280,10,34,1,1
1280,8,21,26,1
1280,6,14,26,1
1280,4,9,42,1
1280,3,9,19,1
1280,5,9,48,2
1280,1,3,13,1
114,2,14,15,3
114,0,2,47,0
114,11,40,19,2
114,7,26,19,6
114,9,20,17,8
114,10,30,1,1
114,8,44,19,2
114,6,25,23,7
114,4,18,22,7
114,3,15,28,3
114,5,19,31,1
114,1,2,10,1
165,2,6,49,1
165,0,29,46,0
165,11,32,23,3
165,7,23,17,5
165,9,31,1,1
165,10,30,18,3
165,8,25,23,4
165,6,27,9,1
165,4,18,23,2
165,3,12,17,1
165,5,18,16,1
165,13,49,22,3
165,14,50,26,2
165,15,10,40,1
165,12,40,20,2
165,1,1,5,1
1846,2,10,13,2
1846,0,1,47,0
1846,11,1,10,2
1846,7,29,14,1
1846,9,44,19,2
1846,10,50,23,3
1846,8,34,21,1
1846,6,27,18,2
1846,4,20,25,2
1846,3,18,21,2
1846,5,21,17,2
1846,1,4,11,3
1859,18,40,28,0
1859,2,1,38,0
1859,0,44,48,0
1859,16,36,21,2
1859,11,16,23,3
1859,7,14,31,2
1859,9,16,39,2
1859,10,16,16,1
1859,19,22,25,1
1859,17,41,19,2
1859,8,13,2,0
1859,6,12,18,1
1859,4,10,25,1
1859,3,4,41,1
1859,5,10,39,2
1859,13,21,29,2
1859,14,21,45,0
1859,15,31,1,1
1859,12,18,20,2
1859,1,1,11,0
133,18,1,3,2
133,2,1,10,3
133,0,45,48,0
133,16,38,5,0
133,11,28,23,3
133,7,23,17,3
133,9,25,45,0
133,10,28,18,3
133,17,50,24,2
133,8,29,1,2
133,6,18,17,1
133,4,7,12,1
133,3,2,12,2
133,5,9,47,1
133,13,34,26,0
133,14,35,1,2
133,15,37,1,1
133,12,33,18,2
133,1,1,6,3
1678,2,10,39,2
1678,0,1,9,0
1678,7,50,23,5
1678,9,8,50,3
1678,8,6,50,3
1678,6,46,21,4
1678,4,30,1,4
1678,3,15,30,2
1678,5,35,19,1
1678,1,8,46,3
1880,2,9,49,2
1880,0,33,48,0
1880,11,38,19,1
1880,7,22,18,3
1880,9,27,20,3
1880,10,33,18,3
1880,8,25,25,2
1880,6,18,23,1
1880,4,13,31,2
1880,3,13,15,2
1880,5,16,34,2
1880,13,6,50,2
1880,14,50,25,3
1880,12,47,20,2
1880,1,1,19,0
2019,4,26,22,1
2019,2,16,29,3
2019,3,24,12,1
2019,0,2,4,0
2019,5,37,19,2
2019,6,50,23,2
2019,1,9,47,1
2029,2,10,38,3
2029,0,1,3,0
2029,7,50,26,2
2029,9,33,1,1
2029,8,6,50,2
2029,6,46,21,3
2029,4,36,18,4
2029,3,23,23,2
2029,5,38,23,4
2029,1,9,46,2
2191,7,48,22,3
2191,4,21,17,1
2191,2,10,50,1
2191,3,18,28,4
2191,0,32,47,0
2191,5,30,19,3
2191,8,12,35,2
2191,6,36,19,4
2191,1,9,12,1
328,2,9,41,2
328,0,28,48,0
328,7,41,19,4
328,9,1,8,2
328,10,50,25,2
328,8,45,20,4
328,6,37,18,3
328,4,29,3,1
328,3,23,24,1
328,5,31,1,1
328,1,7,50,2
748,4,1,6,1
748,2,16,29,4
748,3,29,18,3
748,0,29,47,0
748,5,28,4,1
748,1,9,49,1
1122,2,6,37,1
1122,0,34,46,0
1122,16,20,17,3
1122,11,42,15,2
1122,7,24,7,1
1122,9,24,18,3
1122,10,28,13,1
1122,17,33,1,1
1122,8,23,13,2
1122,6,18,24,2
1122,4,10,39,2
1122,3,9,50,4
1122,5,15,40,2
1122,13,50,27,5
1122,14,50,34,2
1122,15,1,2,1
1122,12,45,22,2
1122,1,2,1,0
2108,2,11,14,2
2108,0,33,42,0
2108,11,28,7,2
2108,7,17,18,5
2108,9,22,17,3
2108,10,22,12,4
2108,8,20,21,3
2108,6,17,9,3
2108,4,13,44,3
2108,3,11,37,2
2108,5,16,23,2
2108,13,28,22,3
2108,14,45,19,1
2108,15,36,19,1
2108,12,25,23,3
2108,1,9,44,3
84,2,10,50,2
84,0,30,44,0
84,11,24,13,3
84,7,39,14,4
84,9,49,21,3
84,10,50,22,2
84,8,40,19,4
84,6,35,18,4
84,4,15,15,2
84,3,11,36,3
84,5,20,20,3
84,13,28,4,2
84,12,27,11,4
84,1,9,44,3
1912,2,13,23,4
1912,0,1,4,0
1912,7,30,5,3
1912,9,43,19,1
1912,8,27,28,0
1912,6,24,8,2
1912,4,17,29,5
1912,3,17,17,1
1912,5,19,22,3
1912,1,12,35,4
738,18,29,1,1
738,2,1,50,1
738,0,30,48,0
738,16,50,24,4
738,11,31,18,1
738,7,20,26,4
738,9,26,7,1
738,10,26,21,3
738,19,50,25,4
738,17,3,11,1
738,8,25,27,2
738,6,17,30,5
738,4,12,28,3
738,3,8,49,1
738,5,11,35,3
738,13,42,19,2
738,14,39,26,2
738,15,46,24,4
738,12,37,8,0
738,1,1,48,1
2080,2,7,11,1
2080,0,30,44,0
2080,11,33,1,2
2080,7,16,26,2
2080,9,48,22,3
2080,10,1,8,2
2080,8,32,18,3
2080,6,16,20,1
2080,4,10,39,2
2080,3,8,50,1
2080,5,15,31,2
2080,12,50,27,3
2080,1,5,40,2
2477,2,8,49,3
2477,0,31,44,0
2477,16,50,27,3
2477,11,1,8,2
2477,7,20,17,3
2477,9,39,19,2
2477,10,43,20,3
2477,8,22,24,5
2477,6,17,26,6
2477,4,11,37,5
2477,3,10,42,3
2477,5,14,30,4
2477,13,28,7,2
2477,14,30,1,2
2477,15,48,21,3
2477,12,9,50,3
2477,1,7,11,1
977,7,32,1,2
977,4,25,12,3
977,2,9,50,3
977,3,17,26,1
977,0,1,1,0
977,5,33,18,3
977,8,50,24,1
977,6,15,16,1
977,1,9,40,2
752,7,44,20,2
752,4,26,20,2
752,2,11,13,1
752,3,16,30,1
752,0,32,47,0
752,5,36,19,3
752,8,50,18,1
752,6,38,28,0
752,1,11,38,1
645,2,14,29,1
645,0,34,47,0
645,11,29,18,5
645,7,23,11,5
645,9,29,8,1
645,10,25,26,2
645,8,24,17,5
645,6,20,31,1
645,4,19,20,2
645,3,17,5,0
645,5,19,26,1
645,13,47,16,2
645,14,47,20,2
645,12,42,19,2
645,1,8,50,1
93,18,50,24,2
93,2,5,10,1
93,0,30,48,0
93,16,49,22,2
93,11,28,26,2
93,7,20,30,2
93,9,22,24,1
93,10,24,15,1
93,17,11,35,3
93,8,22,9,1
93,6,19,1,0
93,4,13,32,3
93,3,5,37,2
93,5,16,26,2
93,13,34,18,2
93,14,38,18,2
93,15,43,18,2
93,12,34,13,2
93,1,1,5,2
425,2,7,50,4
425,0,28,48,0
425,11,42,19,1
425,7,27,6,2
425,9,32,17,3
425,10,42,14,1
425,8,28,18,4
425,6,25,13,4
425,4,19,14,2
425,3,6,12,2
425,5,24,9,2
425,13,11,37,1
425,12,50,22,1
425,1,1,9,2
1790,2,8,50,1
1790,0,31,43,0
1790,16,45,20,2
1790,11,34,11,4
1790,7,30,1,3
1790,9,27,18,1
1790,10,34,6,3
1790,17,50,24,3
1790,8,28,7,3
1790,6,19,16,1
1790,4,11,38,2
1790,3,11,14,1
1790,5,13,32,2
1790,13,38,13,1
1790,14,39,1,1
1790,15,50,22,3
1790,12,35,1,3
1790,1,1,4,1
1303,18,44,20,1
1303,2,1,17,0
1303,0,39,49,0
1303,16,38,12,0
1303,11,26,31,2
1303,7,22,16,2
1303,9,23,7,2
1303,10,24,26,2
1303,17,43,29,0
1303,8,23,1,1
1303,6,19,26,2
1303,4,17,14,1
1303,3,8,46,1
1303,5,19,10,0
1303,13,29,28,0
1303,14,32,15,1
1303,15,33,8,2
1303,12,29,7,2
1303,1,1,6,2
564,7,9,45,1
564,4,28,9,1
564,2,16,31,1
564,3,19,20,2
564,0,30,48,0
564,5,37,19,3
564,8,33,1,1
564,6,49,22,2
564,1,11,14,2
1208,2,8,21,0
1208,0,31,46,0
1208,7,28,18,2
1208,9,37,1,0
1208,10,50,30,1
1208,8,29,22,2
1208,6,25,23,3
1208,4,15,24,2
1208,3,10,40,2
1208,5,18,17,3
1208,1,1,1,0
1569,2,15,30,3
1569,0,34,49,0
1569,7,50,20,4
1569,9,7,50,1
1569,8,1,3,1
1569,6,50,24,4
1569,4,20,16,1
1569,3,17,37,2
1569,5,20,26,3
1569,1,10,39,1
1373,2,11,37,2
1373,0,34,48,0
1373,11,45,21,2
1373,7,24,11,2
1373,9,24,23,3
1373,10,39,20,2
1373,8,24,18,3
1373,6,18,28,3
1373,4,18,17,3
1373,3,16,39,2
1373,5,18,22,3
1373,12,7,49,1
1373,1,1,6,1
608,18,47,25,3
608,2,4,37,4
608,0,43,49,0
608,16,39,28,0
608,11,21,31,1
608,21,1,6,1
608,7,17,40,4
608,9,19,22,3
608,10,21,25,2
608,19,50,23,1
608,17,41,18,2
608,8,17,31,4
608,22,32,1,1
608,6,16,16,2
608,4,10,37,4
608,3,6,50,0
608,5,13,46,1
608,20,50,5,0
608,13,24,10,0
608,14,28,35,0
608,15,33,21,1
608,12,21,35,0
608,1,1,40,0
77,2,5,6,1
77,0,28,42,0
77,7,37,19,2
77,9,40,25,2
77,10,50,29,1
77,8,40,10,0
77,6,29,17,1
77,4,15,15,2
77,3,9,48,3
77,5,21,17,1
77,1,1,6,1
1175,2,9,50,6
1175,0,1,12,0
1175,7,31,18,2
1175,9,50,25,1
1175,10,41,19,1
1175,8,37,19,2
1175,6,26,11,2
1175,4,17,26,3
1175,3,13,32,3
1175,5,17,31,3
1175,1,1,50,3
311,4,18,17,1
311,2,11,41,1
311,3,16,30,3
311,0,30,49,0
311,5,45,19,1
311,6,50,23,2
311,1,1,9,1
2337,7,29,1,1
2337,4,13,15,3
2337,2,6,11,4
2337,3,11,36,3
2337,0,29,46,0
2337,5,40,19,1
2337,6,50,28,1
2337,1,1,10,3
1061,2,26,25,1
1061,0,1,2,0
1061,11,50,21,3
1061,7,42,26,3
1061,9,48,27,3
1061,10,50,24,3
1061,8,48,21,3
1061,6,42,20,3
1061,4,37,18,2
1061,3,32,19,1
1061,5,38,12,1
1061,13,50,21,3
1061,12,50,27,3
1061,1,22,17,2
1727,2,10,40,2
1727,0,28,49,0
1727,11,1,8,2
1727,7,33,18,2
1727,9,44,20,4
1727,10,50,26,5
1727,8,34,13,3
1727,6,30,1,2
1727,4,15,28,2
1727,3,11,13,1
1727,5,18,23,2
1727,1,1,3,2
1750,2,1,10,3
1750,0,34,49,0
1750,11,12,34,4
1750,7,21,10,1
1750,9,25,8,1
1750,10,40,19,2
1750,8,22,15,2
1750,6,16,37,4
1750,4,9,50,3
1750,3,8,47,3
1750,5,10,38,4
1750,13,33,1,2
1750,14,48,22,2
1750,15,50,24,2
1750,12,30,1,2
1750,1,1,2,1
1966,2,9,44,4
1966,0,30,49,0
1966,7,45,20,4
1966,9,32,1,2
1966,8,50,25,4
1966,6,28,3,2
1966,4,13,36,6
1966,3,15,29,5
1966,5,25,11,3
1966,1,1,3,3
605,2,9,50,2
605,0,30,46,0
605,7,29,1,1
605,9,32,18,2
605,10,49,22,1
605,8,28,19,3
605,6,21,17,4
605,4,15,33,4
605,3,10,37,3
605,5,18,24,5
605,1,4,10,1
2182,2,1,1,0
2182,0,31,45,0
2182,11,35,18,1
2182,7,17,16,1
2182,9,24,1,0
2182,10,34,3,0
2182,8,18,29,1
2182,6,13,28,1
2182,4,7,49,0
2182,3,3,12,1
2182,5,12,8,0
2182,13,43,27,1
2182,14,50,24,1
2182,12,37,7,0
2182,1,1,10,1
1302,2,9,45,4
1302,0,30,41,0
1302,7,44,20,4
1302,9,23,18,1
1302,8,50,24,3
1302,6,37,19,4
1302,4,10,37,3
1302,3,7,50,3
1302,5,28,2,1
1302,1,1,5,2
441,18,30,19,1
441,2,2,10,2
441,0,42,48,0
441,16,26,17,2
441,11,9,50,3
441,21,50,29,2
441,7,6,49,3
441,9,9,44,2
441,10,12,40,2
441,19,46,20,1
441,17,27,9,1
441,8,7,10,1
441,22,1,6,2
441,6,6,17,1
441,4,4,6,2
441,3,1,27,0
441,5,4,46,3
441,20,50,23,3
441,13,18,45,0
441,14,22,11,2
441,15,22,17,2
441,12,11,34,1
441,1,1,50,1
1978,7,50,24,3
1978,4,19,23,4
1978,2,11,37,2
1978,3,16,28,4
1978,0,1,1,0
1978,5,34,18,4
1978,8,6,50,2
1978,6,47,21,3
1978,1,9,44,3
132,18,50,39,0
132,2,6,19,1
132,0,29,45,0
132,16,50,30,2
132,11,30,7,0
132,7,21,13,3
132,9,31,1,1
132,10,27,20,4
132,19,50,24,3
132,17,50,20,2
132,8,22,17,4
132,6,9,50,1
132,4,9,41,2
132,3,7,11,1
132,5,12,34,3
132,13,36,1,1
132,14,43,19,1
132,15,50,31,2
132,12,31,23,2
132,1,3,39,1
1631,2,8,11,2
1631,0,29,47,0
1631,11,42,22,3
1631,7,28,6,5
1631,9,27,21,1
1631,10,31,18,2
1631,8,27,1,3
1631,6,21,9,3
1631,4,11,35,1
1631,3,9,50,2
1631,5,14,11,0
1631,13,48,21,3
1631,12,45,15,3
1631,1,2,11,2
1681,2,1,5,2
1681,0,30,37,0
1681,16,50,23,3
1681,11,33,1,2
1681,7,18,20,1
1681,9,26,1,2
1681,10,28,11,1
1681,17,5,11,1
1681,8,28,5,2
1681,6,10,40,2
1681,4,9,45,2
1681,3,2,8,2
1681,5,10,50,1
1681,13,36,11,0
1681,14,37,1,1
1681,15,45,20,1
1681,12,36,4,1
1681,1,1,12,2
2124,2,6,11,1
2124,0,28,45,0
2124,11,34,16,4
2124,7,20,21,2
2124,9,29,4,1
2124,10,29,18,3
2124,8,22,16,3
2124,6,16,27,1
2124,4,8,50,2
2124,3,8,47,2
2124,5,12,11,1
2124,13,39,19,3
2124,14,45,20,3
2124,12,40,13,3
2124,1,2,11,1
1720,2,12,14,1
1720,0,27,49,0
1720,11,43,20,1
1720,7,24,12,3
1720,9,28,5,3
1720,10,32,17,1
1720,8,24,18,3
1720,6,22,26,2
1720,4,17,28,3
1720,3,12,33,3
1720,5,19,23,3
1720,13,1,5,1
1720,14,20,19,3
1720,15,30,1,2
1720,12,50,29,2
1720,1,7,50,1
516,2,8,44,2
516,0,30,44,0
516,7,26,11,2
516,9,50,27,2
516,10,12,35,3
516,8,42,19,1
516,6,24,24,2
516,4,14,30,3
516,3,9,50,3
516,5,19,17,4
516,1,7,11,1
1389,2,3,11,2
1389,0,29,47,0
1389,11,50,25,2
1389,7,26,22,3
1389,9,37,18,2
1389,10,45,20,1
1389,8,32,18,3
1389,6,19,21,3
1389,4,10,38,7
1389,3,9,44,4
1389,5,14,31,7
1389,1,1,5,2
231,2,11,35,3
231,0,27,47,0
231,7,31,1,2
231,9,50,22,1
231,10,7,50,1
231,8,33,18,3
231,6,26,22,3
231,4,18,16,2
231,3,12,14,2
231,5,18,28,2
231,1,8,25,0
550,2,12,16,2
550,0,26,44,0
550,7,26,17,2
550,9,6,50,1
550,10,32,1,2
550,8,44,20,1
550,6,29,5,1
550,4,20,17,3
550,3,17,25,2
550,5,27,1,2
550,1,1,9,2
725,2,4,10,3
725,0,1,37,0
725,11,28,9,1
725,7,50,25,4
725,9,16,16,5
725,10,26,22,5
725,8,50,30,3
725,6,48,22,3
725,4,21,18,7
725,3,17,25,4
725,5,36,18,1
725,1,1,7,3
1550,2,8,43,1
1550,0,1,2,0
1550,11,28,8,1
1550,7,43,19,4
1550,9,50,23,3
1550,10,50,18,3
1550,8,47,28,2
1550,6,35,18,1
1550,4,26,21,1
1550,3,22,26,1
1550,5,26,13,1
1550,12,39,19,2
1550,1,5,50,2
1590,2,8,46,1
1590,0,29,49,0
1590,11,29,1,2
1590,7,21,14,2
1590,9,50,22,1
1590,10,27,19,4
1590,8,22,24,5
1590,6,15,30,6
1590,4,12,35,4
1590,3,9,50,3
1590,5,14,15,1
1590,13,34,18,2
1590,12,32,1,2
1590,1,6,11,2
1903,2,8,49,3
1903,0,31,45,0
1903,7,27,20,4
1903,9,33,1,1
1903,8,45,20,3
1903,6,22,15,4
1903,4,14,31,2
1903,3,11,38,3
1903,5,16,17,2
1903,1,1,3,1
2275,2,10,40,1
2275,0,29,47,0
2275,11,31,18,2
2275,7,21,25,5
2275,9,29,1,2
2275,10,28,10,2
2275,8,23,18,5
2275,6,14,26,3
2275,4,13,31,3
2275,3,11,14,1
2275,5,14,19,3
2275,13,50,25,1
2275,12,32,7,2
2275,1,9,50,1
2425,2,8,13,3
2425,0,33,49,0
2425,11,40,14,2
2425,7,23,8,1
2425,9,26,17,3
2425,10,30,18,3
2425,8,26,11,3
2425,6,16,12,1
2425,4,9,50,2
2425,3,9,40,2
2425,5,13,42,2
2425,13,50,24,4
2425,14,13,31,1
2425,15,32,1,1
2425,12,42,19,2
2425,1,8,46,3
1609,2,7,50,2
1609,0,24,38,0
1609,11,29,18,2
1609,7,32,5,2
1609,9,39,24,4
1609,10,46,19,2
1609,8,37,19,3
1609,6,32,1,2
1609,4,26,1,2
1609,3,13,15,2
1609,5,28,3,2
1609,1,1,4,1
2183,2,8,48,1
2183,0,31,46,0
2183,11,50,22,3
2183,7,19,25,3
2183,9,35,19,3
2183,10,36,25,3
2183,8,25,24,3
2183,6,17,16,1
2183,4,9,16,2
2183,3,6,11,2
2183,5,12,33,2
2183,13,31,18,3
2183,12,50,27,3
2183,1,1,11,2
302,2,1,8,2
302,0,30,47,0
302,11,50,31,1
302,7,27,2,1
302,9,33,1,2
302,10,34,4,1
302,8,31,1,2
302,6,16,15,1
302,4,10,50,3
302,3,9,44,2
302,5,15,30,5
302,13,12,34,5
302,12,6,50,3
302,1,1,5,2
1642,2,9,41,2
1642,0,29,48,0
1642,7,34,10,2
1642,9,50,23,3
1642,8,46,19,3
1642,6,33,19,2
1642,4,15,30,3
1642,3,11,15,1
1642,5,27,9,3
1642,1,9,50,1
1178,2,7,50,3
1178,0,1,2,0
1178,7,31,18,2
1178,9,40,19,3
1178,10,20,20,2
1178,8,36,18,4
1178,6,29,6,1
1178,4,16,25,2
1178,3,10,50,3
1178,5,23,17,2
1178,1,1,48,3
1552,7,1,11,1
1552,4,19,26,1
1552,2,10,38,3
1552,3,17,17,2
1552,0,30,46,0
1552,5,31,18,2
1552,6,38,18,2
1552,1,9,13,1
2058,2,9,49,3
2058,0,32,44,0
2058,11,9,44,3
2058,7,45,21,2
2058,9,50,26,3
2058,10,50,27,3
2058,8,50,22,3
2058,6,18,23,2
2058,4,13,37,3
2058,3,9,13,2
2058,5,14,32,3
2058,13,33,1,1
2058,12,32,18,1
2058,1,9,30,2
2254,2,10,40,3
2254,0,40,48,0
2254,11,38,11,0
2254,7,19,43,0
2254,9,29,1,2
2254,10,32,7,3
2254,8,26,11,2
2254,6,18,2,0
2254,4,18,24,1
2254,3,12,34,3
2254,5,18,37,1
2254,13,43,25,1
2254,12,43,20,1
2254,1,9,50,1
1882,2,6,11,1
1882,0,29,47,0
1882,7,37,18,1
1882,9,46,21,2
1882,10,50,24,3
1882,8,37,23,1
1882,6,30,13,2
1882,4,15,28,3
1882,3,12,36,2
1882,5,28,5,2
1882,1,1,7,2
225,2,8,49,2
225,0,30,46,0
225,7,25,21,3
225,9,43,20,5
225,10,50,28,3
225,8,37,19,4
225,6,19,27,3
225,4,13,30,2
225,3,11,40,1
225,5,19,22,3
225,1,2,10,1
1087,7,49,22,2
1087,4,22,18,4
1087,2,10,12,2
1087,3,12,34,1
1087,0,29,45,0
1087,5,33,18,4
1087,6,42,20,4
1087,1,9,48,1
76,2,3,4,1
76,0,29,44,0
76,7,28,19,2
76,9,50,29,2
76,8,36,18,1
76,6,27,13,2
76,4,11,34,1
76,3,8,47,1
76,5,21,18,2
76,1,1,7,1
224,7,37,18,3
224,4,19,26,3
224,2,7,50,1
224,3,10,39,3
224,0,29,46,0
224,5,22,16,2
224,8,44,21,3
224,6,24,23,4
224,1,1,10,1
1360,18,39,24,2
1360,2,6,50,2
1360,0,34,49,0
1360,16,30,9,1
1360,11,24,10,1
1360,7,15,16,1
1360,9,19,35,3
1360,10,23,24,6
1360,19,50,36,0
1360,17,36,19,2
1360,8,17,22,5
1360,6,14,30,4
1360,4,11,15,1
1360,3,10,50,2
1360,5,12,37,3
1360,20,9,43,1
1360,13,26,1,1
1360,14,26,13,4
1360,15,27,23,5
1360,12,25,18,4
1360,1,1,50,1
1593,2,9,50,1
1593,0,29,49,0
1593,7,34,17,1
1593,9,29,1,1
1593,10,50,30,2
1593,8,50,23,2
1593,6,26,22,2
1593,4,21,19,3
1593,3,15,30,6
1593,5,22,30,4
1593,1,13,15,2
1863,7,50,22,2
1863,4,20,23,4
1863,2,10,40,2
1863,3,13,15,3
1863,0,30,45,0
1863,5,26,17,2
1863,6,33,1,1
1863,1,9,50,2
213,7,24,14,4
213,4,18,24,3
213,2,1,11,2
213,3,10,17,0
213,0,1,42,0
213,5,19,17,4
213,8,30,17,2
213,6,23,21,4
213,1,1,3,1
2393,18,50,27,2
2393,2,4,34,0
2393,0,28,49,0
2393,16,46,34,0
2393,11,34,22,3
2393,21,16,30,1
2393,7,9,43,1
2393,9,27,18,1
2393,10,27,24,1
2393,19,50,31,1
2393,17,50,20,2
2393,8,14,16,1
2393,6,8,18,3
2393,4,8,50,2
2393,3,6,4,2
2393,5,8,1,0
2393,20,50,26,2
2393,13,40,25,3
2393,14,46,26,3
2393,15,46,21,3
2393,12,40,19,3
2393,1,2,11,2
204,7,50,27,5
204,4,30,18,3
204,2,9,43,4
204,3,22,16,3
204,0,28,49,0
204,5,43,19,2
204,6,50,23,5
204,1,9,13,1
122,2,19,17,2
122,0,1,46,0
122,7,48,21,2
122,9,1,6,1
122,8,50,23,3
122,6,41,13,3
122,4,33,23,3
122,3,22,24,3
122,5,39,19,3
122,1,14,31,1
769,2,1,14,1
769,0,32,46,0
769,16,48,21,1
769,11,30,26,1
769,7,21,25,1
769,9,29,14,2
769,10,30,18,2
769,8,25,26,1
769,6,21,16,1
769,4,13,20,1
769,3,6,11,1
769,5,13,34,1
769,13,39,24,2
769,14,39,18,2
769,15,42,1,0
769,12,34,19,3
769,1,1,50,0
414,2,1,18,0
414,0,30,48,0
414,11,24,13,2
414,7,8,50,4
414,9,13,31,2
414,10,23,9,1
414,8,13,27,1
414,6,9,45,2
414,4,8,50,4
414,3,4,50,4
414,5,10,36,2
414,13,50,22,2
414,14,50,26,2
414,15,26,21,2
414,12,29,18,3
414,1,1,4,3
287,2,9,50,1
287,0,1,8,0
287,11,42,20,2
287,7,21,26,4
287,9,29,18,2
287,10,31,21,2
287,8,26,21,5
287,6,21,12,1
287,4,17,29,3
287,3,11,35,3
287,5,19,17,3
287,13,50,23,4
287,12,45,14,2
